03-24 03:09:39  Looking for image: matching.png 
03-24 03:09:44  Not found matching.png, maybe match done 
03-24 03:09:46  Looking for image: matching.png 
03-24 03:09:51  Not found matching.png, maybe match done 
03-24 03:09:51  matching done 
03-24 03:10:06  Select card. 
03-24 03:10:12  Wait for succeed 
03-24 03:10:30  Looking for image: bk1.png 
03-24 03:10:30  I win this round 
03-24 03:10:30  Total have win: 2/2 
03-24 03:10:30  Start Match 
03-24 03:10:32  start round match 
03-24 03:10:35  Looking for image: matching.png 
03-24 03:10:35  Still in matching 
03-24 03:10:37  Looking for image: matching.png 
03-24 03:10:38  Still in matching 
03-24 03:10:40  Looking for image: matching.png 
03-24 03:10:45  Not found matching.png, maybe match done 
03-24 03:10:47  Looking for image: matching.png 
03-24 03:10:53  Not found matching.png, maybe match done 
03-24 03:10:53  matching done 
03-24 03:11:08  Select card. 
03-24 03:11:13  Wait for succeed 
03-24 03:11:31  Looking for image: bk1.png 
03-24 03:11:54  Looking for image: bk1.png 
03-24 03:12:18  Looking for image: bk1.png 
03-24 03:12:23  I Give up 
03-24 03:12:46  Looking for image: bk1.png 
03-24 03:12:47  Total have win: 2/3 
03-24 03:12:47  Start Match 
03-24 03:12:49  start round match 
03-24 03:12:51  Looking for image: matching.png 
03-24 03:12:52  Still in matching 
03-24 03:12:54  Looking for image: matching.png 
03-24 03:12:55  Still in matching 
03-24 03:12:57  Looking for image: matching.png 
03-24 03:13:00  Still in matching 
03-24 03:13:02  Looking for image: matching.png 
03-24 03:13:08  Not found matching.png, maybe match done 
03-24 03:13:10  Looking for image: matching.png 
03-24 03:13:15  Not found matching.png, maybe match done 
03-24 03:13:15  matching done 
03-24 03:13:30  Select card. 
03-24 03:13:35  Wait for succeed 
03-24 03:13:53  Looking for image: bk1.png 
03-24 03:14:17  Looking for image: bk1.png 
03-24 03:14:40  Looking for image: bk1.png 
03-24 03:14:45  I Give up 
03-24 03:15:08  Looking for image: bk1.png 
03-24 03:15:09  Total have win: 2/4 
03-24 03:15:09  Start Match 
03-24 03:15:11  start round match 
03-24 03:15:13  Looking for image: matching.png 
03-24 03:15:18  Not found matching.png, maybe match done 
03-24 03:15:20  Looking for image: matching.png 
03-24 03:15:26  Not found matching.png, maybe match done 
03-24 03:15:26  matching done 
03-24 03:15:41  Select card. 
03-24 03:15:46  Wait for succeed 
03-24 03:16:04  Looking for image: bk1.png 
03-24 03:16:27  Looking for image: bk1.png 
03-24 03:16:51  Looking for image: bk1.png 
03-24 03:16:57  I Give up 
03-24 03:17:20  Looking for image: bk1.png 
03-24 03:17:20  Total have win: 2/5 
03-24 03:17:20  Start Match 
03-24 03:17:23  start round match 
03-24 03:17:25  Looking for image: matching.png 
03-24 03:17:26  Still in matching 
03-24 03:17:28  Looking for image: matching.png 
03-24 03:17:28  Still in matching 
03-24 03:17:31  Looking for image: matching.png 
03-24 03:17:31  Still in matching 
03-24 03:17:33  Looking for image: matching.png 
03-24 03:17:34  Still in matching 
03-24 03:17:36  Looking for image: matching.png 
03-24 03:17:41  Not found matching.png, maybe match done 
03-24 03:17:44  Looking for image: matching.png 
03-24 03:17:49  Not found matching.png, maybe match done 
03-24 03:17:49  matching done 
03-24 03:18:04  Select card. 
03-24 03:18:09  Wait for succeed 
03-24 03:18:27  Looking for image: bk1.png 
03-24 03:18:28  I win this round 
03-24 03:18:28  Total have win: 3/6 
03-24 03:18:28  Start Match 
03-24 03:18:30  start round match 
03-24 03:18:32  Looking for image: matching.png 
03-24 03:18:33  Still in matching 
03-24 03:18:35  Looking for image: matching.png 
03-24 03:18:36  Still in matching 
03-24 03:18:38  Looking for image: matching.png 
03-24 03:18:40  Still in matching 
03-24 03:18:43  Looking for image: matching.png 
03-24 03:18:48  Not found matching.png, maybe match done 
03-24 03:18:50  Looking for image: matching.png 
03-24 03:18:55  Not found matching.png, maybe match done 
03-24 03:18:55  matching done 
03-24 03:19:10  Select card. 
03-24 03:19:16  Wait for succeed 
03-24 03:19:34  Looking for image: bk1.png 
03-24 03:19:34  I win this round 
03-24 03:19:34  Total have win: 4/7 
03-24 03:19:34  Start Match 
03-24 03:19:36  start round match 
03-24 03:19:39  Looking for image: matching.png 
03-24 03:19:39  Still in matching 
03-24 03:19:41  Looking for image: matching.png 
03-24 03:19:42  Still in matching 
03-24 03:19:44  Looking for image: matching.png 
03-24 03:19:45  Still in matching 
03-24 03:19:47  Looking for image: matching.png 
03-24 03:19:52  Not found matching.png, maybe match done 
03-24 03:19:55  Looking for image: matching.png 
03-24 03:20:00  Not found matching.png, maybe match done 
03-24 03:20:00  matching done 
03-24 03:20:15  Select card. 
03-24 03:20:20  Wait for succeed 
03-24 03:20:38  Looking for image: bk1.png 
03-24 03:21:01  Looking for image: bk1.png 
03-24 03:21:24  Looking for image: bk1.png 
03-24 03:21:29  I Give up 
03-24 03:21:53  Looking for image: bk1.png 
03-24 03:21:53  Total have win: 4/8 
03-24 03:21:53  Start Match 
03-24 03:21:55  start round match 
03-24 03:21:58  Looking for image: matching.png 
03-24 03:21:58  Still in matching 
03-24 03:22:00  Looking for image: matching.png 
03-24 03:22:01  Still in matching 
03-24 03:22:03  Looking for image: matching.png 
03-24 03:22:04  Still in matching 
03-24 03:22:06  Looking for image: matching.png 
03-24 03:22:07  Still in matching 
03-24 03:22:09  Looking for image: matching.png 
03-24 03:22:14  Not found matching.png, maybe match done 
03-24 03:22:16  Looking for image: matching.png 
03-24 03:22:22  Not found matching.png, maybe match done 
03-24 03:22:22  matching done 
03-24 03:22:37  Select card. 
03-24 03:22:42  Wait for succeed 
03-24 03:23:00  Looking for image: bk1.png 
03-24 03:23:00  I win this round 
03-24 03:23:00  Total have win: 5/9 
03-24 03:23:00  Start Match 
03-24 03:23:03  start round match 
03-24 03:23:05  Looking for image: matching.png 
03-24 03:23:05  Still in matching 
03-24 03:23:08  Looking for image: matching.png 
03-24 03:23:08  Still in matching 
03-24 03:23:10  Looking for image: matching.png 
03-24 03:23:15  Not found matching.png, maybe match done 
03-24 03:23:17  Looking for image: matching.png 
03-24 03:23:23  Not found matching.png, maybe match done 
03-24 03:23:23  matching done 
03-24 03:23:38  Select card. 
03-24 03:23:43  Wait for succeed 
03-24 03:24:01  Looking for image: bk1.png 
03-24 03:24:03  I win this round 
03-24 03:24:03  Total have win: 6/10 
03-24 03:24:03  Start Match 
03-24 03:24:05  start round match 
03-24 03:24:07  Looking for image: matching.png 
03-24 03:24:11  Not found matching.png, maybe match done 
03-24 03:24:14  Looking for image: matching.png 
03-24 03:24:19  Not found matching.png, maybe match done 
03-24 03:24:19  matching done 
03-24 03:24:34  Select card. 
03-24 03:24:39  Wait for succeed 
03-24 03:24:57  Looking for image: bk1.png 
03-24 03:25:20  Looking for image: bk1.png 
03-24 03:25:43  Looking for image: bk1.png 
03-24 03:25:48  I Give up 
03-24 03:26:12  Looking for image: bk1.png 
03-24 03:26:12  Total have win: 6/11 
03-24 03:26:12  Start Match 
03-24 03:26:14  start round match 
03-24 03:26:17  Looking for image: matching.png 
03-24 03:26:17  Still in matching 
03-24 03:26:19  Looking for image: matching.png 
03-24 03:26:20  Still in matching 
03-24 03:26:22  Looking for image: matching.png 
03-24 03:26:27  Not found matching.png, maybe match done 
03-24 03:26:30  Looking for image: matching.png 
03-24 03:26:35  Not found matching.png, maybe match done 
03-24 03:26:35  matching done 
03-24 03:26:50  Select card. 
03-24 03:26:55  Wait for succeed 
03-24 03:27:13  Looking for image: bk1.png 
03-24 03:27:14  I win this round 
03-24 03:27:14  Total have win: 7/12 
03-24 03:27:14  Start Match 
03-24 03:27:16  start round match 
03-24 03:27:18  Looking for image: matching.png 
03-24 03:27:19  Still in matching 
03-24 03:27:21  Looking for image: matching.png 
03-24 03:27:22  Still in matching 
03-24 03:27:24  Looking for image: matching.png 
03-24 03:27:24  Still in matching 
03-24 03:27:27  Looking for image: matching.png 
03-24 03:27:32  Not found matching.png, maybe match done 
03-24 03:27:34  Looking for image: matching.png 
03-24 03:27:39  Not found matching.png, maybe match done 
03-24 03:27:39  matching done 
03-24 03:27:54  Select card. 
03-24 03:28:00  Wait for succeed 
03-24 03:28:18  Looking for image: bk1.png 
03-24 03:28:41  Looking for image: bk1.png 
03-24 03:29:04  Looking for image: bk1.png 
03-24 03:29:09  I Give up 
03-24 03:29:32  Looking for image: bk1.png 
03-24 03:29:33  Total have win: 7/13 
03-24 03:29:33  Start Match 
03-24 03:29:35  start round match 
03-24 03:29:37  Looking for image: matching.png 
03-24 03:29:38  Still in matching 
03-24 03:29:40  Looking for image: matching.png 
03-24 03:29:41  Still in matching 
03-24 03:29:43  Looking for image: matching.png 
03-24 03:29:49  Not found matching.png, maybe match done 
03-24 03:29:51  Looking for image: matching.png 
03-24 03:29:56  Not found matching.png, maybe match done 
03-24 03:29:56  matching done 
03-24 03:30:11  Select card. 
03-24 03:30:16  Wait for succeed 
03-24 03:30:34  Looking for image: bk1.png 
03-24 03:30:58  Looking for image: bk1.png 
03-24 03:31:21  Looking for image: bk1.png 
03-24 03:31:26  I Give up 
03-24 03:31:49  Looking for image: bk1.png 
03-24 03:31:50  Total have win: 7/14 
03-24 03:31:50  Start Match 
03-24 03:31:52  start round match 
03-24 03:31:54  Looking for image: matching.png 
03-24 03:31:55  Still in matching 
03-24 03:31:57  Looking for image: matching.png 
03-24 03:31:58  Still in matching 
03-24 03:32:00  Looking for image: matching.png 
03-24 03:32:02  Still in matching 
03-24 03:32:05  Looking for image: matching.png 
03-24 03:32:10  Not found matching.png, maybe match done 
03-24 03:32:12  Looking for image: matching.png 
03-24 03:32:18  Not found matching.png, maybe match done 
03-24 03:32:18  matching done 
03-24 03:32:33  Select card. 
03-24 03:32:38  Wait for succeed 
03-24 03:32:56  Looking for image: bk1.png 
03-24 03:33:19  Looking for image: bk1.png 
03-24 03:33:43  Looking for image: bk1.png 
03-24 03:33:48  I Give up 
03-24 03:34:11  Looking for image: bk1.png 
03-24 03:34:12  Total have win: 7/15 
03-24 03:34:12  Start Match 
03-24 03:34:14  start round match 
03-24 03:34:16  Looking for image: matching.png 
03-24 03:34:21  Not found matching.png, maybe match done 
03-24 03:34:23  Looking for image: matching.png 
03-24 03:34:24  Still in matching 
03-24 03:34:26  Looking for image: matching.png 
03-24 03:34:31  Not found matching.png, maybe match done 
03-24 03:34:31  matching done 
03-24 03:34:46  Select card. 
03-24 03:34:51  Wait for succeed 
03-24 03:35:09  Looking for image: bk1.png 
03-24 03:35:10  I win this round 
03-24 03:35:10  Total have win: 8/16 
03-24 03:35:10  Start Match 
03-24 03:35:12  start round match 
03-24 03:35:14  Looking for image: matching.png 
03-24 03:35:15  Still in matching 
03-24 03:35:17  Looking for image: matching.png 
03-24 03:35:18  Still in matching 
03-24 03:35:20  Looking for image: matching.png 
03-24 03:35:21  Still in matching 
03-24 03:35:23  Looking for image: matching.png 
03-24 03:35:23  Still in matching 
03-24 03:35:26  Looking for image: matching.png 
03-24 03:35:27  Still in matching 
03-24 03:35:30  Looking for image: matching.png 
03-24 03:35:35  Not found matching.png, maybe match done 
03-24 03:35:38  Looking for image: matching.png 
03-24 03:35:44  Not found matching.png, maybe match done 
03-24 03:35:44  matching done 
03-24 03:35:59  Select card. 
03-24 03:36:04  Wait for succeed 
03-24 03:36:22  Looking for image: bk1.png 
03-24 03:36:45  Looking for image: bk1.png 
03-24 03:37:09  Looking for image: bk1.png 
03-24 03:37:15  I Give up 
03-24 03:37:39  Looking for image: bk1.png 
03-24 03:37:39  Total have win: 8/17 
03-24 03:37:39  Start Match 
03-24 03:37:41  start round match 
03-24 03:37:44  Looking for image: matching.png 
03-24 03:37:44  Still in matching 
03-24 03:37:46  Looking for image: matching.png 
03-24 03:37:47  Still in matching 
03-24 03:37:49  Looking for image: matching.png 
03-24 03:37:50  Still in matching 
03-24 03:37:52  Looking for image: matching.png 
03-24 03:37:52  Still in matching 
03-24 03:37:55  Looking for image: matching.png 
03-24 03:38:00  Not found matching.png, maybe match done 
03-24 03:38:02  Looking for image: matching.png 
03-24 03:38:08  Not found matching.png, maybe match done 
03-24 03:38:08  matching done 
03-24 03:38:23  Select card. 
03-24 03:38:28  Wait for succeed 
03-24 03:38:46  Looking for image: bk1.png 
03-24 03:38:47  I win this round 
03-24 03:38:47  Total have win: 9/18 
03-24 03:38:47  Start Match 
03-24 03:38:49  start round match 
03-24 03:38:51  Looking for image: matching.png 
03-24 03:38:52  Still in matching 
03-24 03:38:54  Looking for image: matching.png 
03-24 03:38:54  Still in matching 
03-24 03:38:57  Looking for image: matching.png 
03-24 03:39:02  Not found matching.png, maybe match done 
03-24 03:39:05  Looking for image: matching.png 
03-24 03:39:10  Not found matching.png, maybe match done 
03-24 03:39:10  matching done 
03-24 03:39:25  Select card. 
03-24 03:39:30  Wait for succeed 
03-24 03:39:48  Looking for image: bk1.png 
03-24 03:40:12  Looking for image: bk1.png 
03-24 03:40:35  Looking for image: bk1.png 
03-24 03:40:40  I Give up 
03-24 03:41:04  Looking for image: bk1.png 
03-24 03:41:04  Total have win: 9/19 
03-24 03:41:04  Start Match 
03-24 03:41:06  start round match 
03-24 03:41:09  Looking for image: matching.png 
03-24 03:41:09  Still in matching 
03-24 03:41:11  Looking for image: matching.png 
03-24 03:41:12  Still in matching 
03-24 03:41:14  Looking for image: matching.png 
03-24 03:41:15  Still in matching 
03-24 03:41:17  Looking for image: matching.png 
03-24 03:41:19  Still in matching 
03-24 03:41:21  Looking for image: matching.png 
03-24 03:41:26  Not found matching.png, maybe match done 
03-24 03:41:29  Looking for image: matching.png 
03-24 03:41:34  Not found matching.png, maybe match done 
03-24 03:41:34  matching done 
03-24 03:41:49  Select card. 
03-24 03:41:54  Wait for succeed 
03-24 03:42:12  Looking for image: bk1.png 
03-24 03:42:36  Looking for image: bk1.png 
03-24 03:42:59  Looking for image: bk1.png 
03-24 03:43:04  I Give up 
03-24 03:43:27  Looking for image: bk1.png 
03-24 03:43:28  Total have win: 9/20 
03-24 03:43:28  Start Match 
03-24 03:43:30  start round match 
03-24 03:43:32  Looking for image: matching.png 
03-24 03:43:33  Still in matching 
03-24 03:43:35  Looking for image: matching.png 
03-24 03:43:36  Still in matching 
03-24 03:43:38  Looking for image: matching.png 
03-24 03:43:38  Still in matching 
03-24 03:43:41  Looking for image: matching.png 
03-24 03:43:46  Not found matching.png, maybe match done 
03-24 03:43:48  Looking for image: matching.png 
03-24 03:43:54  Not found matching.png, maybe match done 
03-24 03:43:54  matching done 
03-24 03:44:09  Select card. 
03-24 03:44:14  Wait for succeed 
03-24 03:44:32  Looking for image: bk1.png 
03-24 03:44:33  I win this round 
03-24 03:44:33  Total have win: 10/21 
03-24 03:44:33  Start Match 
03-24 03:44:35  start round match 
03-24 03:44:37  Looking for image: matching.png 
03-24 03:44:38  Still in matching 
03-24 03:44:40  Looking for image: matching.png 
03-24 03:44:40  Still in matching 
03-24 03:44:43  Looking for image: matching.png 
03-24 03:44:43  Still in matching 
03-24 03:44:45  Looking for image: matching.png 
03-24 03:44:46  Still in matching 
03-24 03:44:48  Looking for image: matching.png 
03-24 03:44:54  Not found matching.png, maybe match done 
03-24 03:44:56  Looking for image: matching.png 
03-24 03:45:02  Not found matching.png, maybe match done 
03-24 03:45:02  matching done 
03-24 03:45:17  Select card. 
03-24 03:45:23  Wait for succeed 
03-24 03:45:41  Looking for image: bk1.png 
03-24 03:46:04  Looking for image: bk1.png 
03-24 03:46:28  Looking for image: bk1.png 
03-24 03:46:34  I Give up 
03-24 03:46:57  Looking for image: bk1.png 
03-24 03:46:58  Total have win: 10/22 
03-24 03:46:58  Start Match 
03-24 03:47:00  start round match 
03-24 03:47:02  Looking for image: matching.png 
03-24 03:47:03  Still in matching 
03-24 03:47:05  Looking for image: matching.png 
03-24 03:47:05  Still in matching 
03-24 03:47:08  Looking for image: matching.png 
03-24 03:47:08  Still in matching 
03-24 03:47:10  Looking for image: matching.png 
03-24 03:47:11  Still in matching 
03-24 03:47:13  Looking for image: matching.png 
03-24 03:47:19  Not found matching.png, maybe match done 
03-24 03:47:21  Looking for image: matching.png 
03-24 03:47:26  Not found matching.png, maybe match done 
03-24 03:47:26  matching done 
03-24 03:47:41  Select card. 
03-24 03:47:47  Wait for succeed 
03-24 03:48:05  Looking for image: bk1.png 
03-24 03:48:05  I win this round 
